,COCLSACT
42405,NEVER USED COCAINE
42406,NEVER USED COCAINE
42407,NEVER USED COCAINE
42408,NEVER USED COCAINE
42409,NEVER USED COCAINE
42410,NEVER USED COCAINE
42411,NEVER USED COCAINE
42412,NEVER USED COCAINE
42413,NEVER USED COCAINE
42414,NEVER USED COCAINE
42415,NEVER USED COCAINE
42416,NEVER USED COCAINE
42417,NEVER USED COCAINE
42418,NEVER USED COCAINE
42419,NEVER USED COCAINE
42420,NEVER USED COCAINE
42421,NEVER USED COCAINE
42422,NEVER USED COCAINE
42423,NEVER USED COCAINE
42424,NEVER USED COCAINE
42425,NEVER USED COCAINE
42426,NEVER USED COCAINE
42427,NEVER USED COCAINE
42428,NEVER USED COCAINE
42429,NEVER USED COCAINE
42430,NEVER USED COCAINE
42431,NEVER USED COCAINE
42432,DID NOT USE COCAINE IN THE PAST 12 MOS
42433,NEVER USED COCAINE
42434,NEVER USED COCAINE
42435,NEVER USED COCAINE
42436,No
42437,NEVER USED COCAINE
42438,NEVER USED COCAINE
42439,NEVER USED COCAINE
42440,NEVER USED COCAINE
42441,NEVER USED COCAINE
42442,NEVER USED COCAINE
42443,NEVER USED COCAINE
42444,NEVER USED COCAINE
42445,NEVER USED COCAINE
42446,NEVER USED COCAINE
42447,NEVER USED COCAINE
42448,NEVER USED COCAINE
42449,DID NOT USE COCAINE IN THE PAST 12 MOS
42450,No
42451,NEVER USED COCAINE
42452,NEVER USED COCAINE
42453,NEVER USED COCAINE
42454,NEVER USED COCAINE
42455,NEVER USED COCAINE
42456,DID NOT USE COCAINE IN THE PAST 12 MOS
42457,NEVER USED COCAINE
42458,DID NOT USE COCAINE IN THE PAST 12 MOS
42459,NEVER USED COCAINE
42460,NEVER USED COCAINE
42461,NEVER USED COCAINE
42462,NEVER USED COCAINE
42463,NEVER USED COCAINE
42464,NEVER USED COCAINE
42465,NEVER USED COCAINE
42466,NEVER USED COCAINE
42467,NEVER USED COCAINE
42468,NEVER USED COCAINE
42469,No
42470,NEVER USED COCAINE
42471,NEVER USED COCAINE
42472,NEVER USED COCAINE
42473,NEVER USED COCAINE
42474,NEVER USED COCAINE
42475,NEVER USED COCAINE
42476,NEVER USED COCAINE
42477,NEVER USED COCAINE
42478,NEVER USED COCAINE
42479,NEVER USED COCAINE
42480,NEVER USED COCAINE
42481,NEVER USED COCAINE
42482,NEVER USED COCAINE
42483,DID NOT USE COCAINE IN THE PAST 12 MOS
42484,NEVER USED COCAINE
42485,NEVER USED COCAINE
42486,NEVER USED COCAINE
42487,NEVER USED COCAINE
42488,NEVER USED COCAINE
42489,NEVER USED COCAINE
42490,NEVER USED COCAINE
42491,NEVER USED COCAINE
42492,NEVER USED COCAINE
42493,NEVER USED COCAINE
42494,NEVER USED COCAINE
42495,DID NOT USE COCAINE IN THE PAST 12 MOS
42496,NEVER USED COCAINE
42497,NEVER USED COCAINE
42498,NEVER USED COCAINE
42499,NEVER USED COCAINE
42500,NEVER USED COCAINE
42501,NEVER USED COCAINE
42502,NEVER USED COCAINE
42503,NEVER USED COCAINE
42504,NEVER USED COCAINE
42505,NEVER USED COCAINE
42506,NEVER USED COCAINE
42507,NEVER USED COCAINE
42508,NEVER USED COCAINE
42509,NEVER USED COCAINE
42510,NEVER USED COCAINE
42511,DID NOT USE COCAINE IN THE PAST 12 MOS
42512,NEVER USED COCAINE
42513,NEVER USED COCAINE
42514,NEVER USED COCAINE
42515,NEVER USED COCAINE
42516,NEVER USED COCAINE
42517,NEVER USED COCAINE
42518,NEVER USED COCAINE
42519,NEVER USED COCAINE
42520,NEVER USED COCAINE
42521,NEVER USED COCAINE
42522,NEVER USED COCAINE
42523,NEVER USED COCAINE
42524,NEVER USED COCAINE
42525,DID NOT USE COCAINE IN THE PAST 12 MOS
42526,NEVER USED COCAINE
42527,NEVER USED COCAINE
42528,NEVER USED COCAINE
42529,NEVER USED COCAINE
42530,NEVER USED COCAINE
42531,NEVER USED COCAINE
42532,NEVER USED COCAINE
42533,NEVER USED COCAINE
42534,NEVER USED COCAINE
42535,NEVER USED COCAINE
42536,NEVER USED COCAINE
42537,NEVER USED COCAINE
42538,NEVER USED COCAINE
42539,NEVER USED COCAINE
42540,NEVER USED COCAINE
42541,NEVER USED COCAINE
42542,NEVER USED COCAINE
42543,DID NOT USE COCAINE IN THE PAST 12 MOS
42544,NEVER USED COCAINE
42545,NEVER USED COCAINE
42546,DID NOT USE COCAINE IN THE PAST 12 MOS
42547,NEVER USED COCAINE
42548,NEVER USED COCAINE
42549,NEVER USED COCAINE
42550,DID NOT USE COCAINE IN THE PAST 12 MOS
42551,NEVER USED COCAINE
42552,NEVER USED COCAINE
42553,NEVER USED COCAINE
42554,NEVER USED COCAINE
42555,NEVER USED COCAINE
42556,NEVER USED COCAINE
42557,NEVER USED COCAINE
42558,NEVER USED COCAINE
42559,NEVER USED COCAINE
42560,NEVER USED COCAINE
42561,NEVER USED COCAINE
42562,NEVER USED COCAINE
42563,NEVER USED COCAINE
42564,No
42565,NEVER USED COCAINE
42566,NEVER USED COCAINE
42567,NEVER USED COCAINE
42568,NEVER USED COCAINE
42569,NEVER USED COCAINE
42570,NEVER USED COCAINE
42571,No
42572,DID NOT USE COCAINE IN THE PAST 12 MOS
42573,DID NOT USE COCAINE IN THE PAST 12 MOS
42574,NEVER USED COCAINE
42575,NEVER USED COCAINE
42576,NEVER USED COCAINE
42577,NEVER USED COCAINE
42578,NEVER USED COCAINE
42579,DID NOT USE COCAINE IN THE PAST 12 MOS
42580,NEVER USED COCAINE
42581,NEVER USED COCAINE
42582,NEVER USED COCAINE
42583,NEVER USED COCAINE
42584,NEVER USED COCAINE
42585,NEVER USED COCAINE
42586,NEVER USED COCAINE
42587,No
42588,NEVER USED COCAINE
42589,NEVER USED COCAINE
42590,NEVER USED COCAINE
42591,NEVER USED COCAINE
42592,NEVER USED COCAINE
42593,NEVER USED COCAINE
42594,DID NOT USE COCAINE IN THE PAST 12 MOS
42595,NEVER USED COCAINE
42596,NEVER USED COCAINE
42597,NEVER USED COCAINE
42598,NEVER USED COCAINE
42599,NEVER USED COCAINE
42600,DID NOT USE COCAINE IN THE PAST 12 MOS
42601,NEVER USED COCAINE
42602,NEVER USED COCAINE
42603,NEVER USED COCAINE
42604,NEVER USED COCAINE
42605,NEVER USED COCAINE
42606,NEVER USED COCAINE
42607,NEVER USED COCAINE
42608,NEVER USED COCAINE
42609,No
42610,NEVER USED COCAINE
42611,NEVER USED COCAINE
42612,NEVER USED COCAINE
42613,DID NOT USE COCAINE IN THE PAST 12 MOS
42614,NEVER USED COCAINE
42615,NEVER USED COCAINE
42616,NEVER USED COCAINE
42617,No
42618,DID NOT USE COCAINE IN THE PAST 12 MOS
42619,NEVER USED COCAINE
42620,NEVER USED COCAINE
42621,NEVER USED COCAINE
42622,NEVER USED COCAINE
42623,NEVER USED COCAINE
42624,NEVER USED COCAINE
42625,NEVER USED COCAINE
42626,NEVER USED COCAINE
42627,NEVER USED COCAINE
42628,DID NOT USE COCAINE IN THE PAST 12 MOS
42629,NEVER USED COCAINE
42630,NEVER USED COCAINE
42631,NEVER USED COCAINE
42632,DID NOT USE COCAINE IN THE PAST 12 MOS
42633,NEVER USED COCAINE
42634,NEVER USED COCAINE
42635,NEVER USED COCAINE
42636,NEVER USED COCAINE
42637,NEVER USED COCAINE
42638,NEVER USED COCAINE
42639,NEVER USED COCAINE
42640,NEVER USED COCAINE
42641,NEVER USED COCAINE
42642,NEVER USED COCAINE
42643,NEVER USED COCAINE
42644,NEVER USED COCAINE
42645,NEVER USED COCAINE
42646,DID NOT USE COCAINE IN THE PAST 12 MOS
42647,NEVER USED COCAINE
42648,NEVER USED COCAINE
42649,DID NOT USE COCAINE IN THE PAST 12 MOS
42650,NEVER USED COCAINE
42651,NEVER USED COCAINE
42652,NEVER USED COCAINE
42653,NEVER USED COCAINE
42654,NEVER USED COCAINE
42655,NEVER USED COCAINE
42656,NEVER USED COCAINE
42657,No
42658,NEVER USED COCAINE
42659,DID NOT USE COCAINE IN THE PAST 12 MOS
42660,NEVER USED COCAINE
42661,NEVER USED COCAINE
42662,NEVER USED COCAINE
42663,NEVER USED COCAINE
42664,NEVER USED COCAINE
42665,NEVER USED COCAINE
42666,NEVER USED COCAINE
42667,NEVER USED COCAINE
42668,NEVER USED COCAINE
42669,NEVER USED COCAINE
42670,NEVER USED COCAINE
42671,NEVER USED COCAINE
42672,NEVER USED COCAINE
42673,NEVER USED COCAINE
42674,NEVER USED COCAINE
42675,NEVER USED COCAINE
42676,NEVER USED COCAINE
42677,NEVER USED COCAINE
42678,NEVER USED COCAINE
42679,NEVER USED COCAINE
42680,NEVER USED COCAINE
42681,NEVER USED COCAINE
42682,NEVER USED COCAINE
42683,NEVER USED COCAINE
42684,NEVER USED COCAINE
42685,NEVER USED COCAINE
42686,NEVER USED COCAINE
42687,NEVER USED COCAINE
42688,NEVER USED COCAINE
42689,DID NOT USE COCAINE IN THE PAST 12 MOS
42690,NEVER USED COCAINE
42691,NEVER USED COCAINE
42692,NEVER USED COCAINE
42693,DID NOT USE COCAINE IN THE PAST 12 MOS
42694,NEVER USED COCAINE
42695,NEVER USED COCAINE
42696,DID NOT USE COCAINE IN THE PAST 12 MOS
42697,NEVER USED COCAINE
42698,NEVER USED COCAINE
42699,NEVER USED COCAINE
42700,NEVER USED COCAINE
42701,NEVER USED COCAINE
42702,NEVER USED COCAINE
42703,NEVER USED COCAINE
42704,NEVER USED COCAINE
42705,NEVER USED COCAINE
42706,DID NOT USE COCAINE IN THE PAST 12 MOS
42707,NEVER USED COCAINE
42708,NEVER USED COCAINE
42709,NEVER USED COCAINE
42710,NEVER USED COCAINE
42711,NEVER USED COCAINE
42712,NEVER USED COCAINE
42713,DID NOT USE COCAINE IN THE PAST 12 MOS
42714,NEVER USED COCAINE
42715,NEVER USED COCAINE
42716,NEVER USED COCAINE
42717,NEVER USED COCAINE
42718,NEVER USED COCAINE
42719,NEVER USED COCAINE
42720,NEVER USED COCAINE
42721,NEVER USED COCAINE
42722,NEVER USED COCAINE
42723,NEVER USED COCAINE
42724,No
42725,NEVER USED COCAINE
42726,NEVER USED COCAINE
42727,NEVER USED COCAINE
42728,NEVER USED COCAINE
42729,NEVER USED COCAINE
42730,NEVER USED COCAINE
42731,NEVER USED COCAINE
42732,NEVER USED COCAINE
42733,DID NOT USE COCAINE IN THE PAST 12 MOS
42734,NEVER USED COCAINE
42735,NEVER USED COCAINE
42736,NEVER USED COCAINE
42737,NEVER USED COCAINE
42738,NEVER USED COCAINE
42739,DID NOT USE COCAINE IN THE PAST 12 MOS
42740,NEVER USED COCAINE
42741,NEVER USED COCAINE
42742,NEVER USED COCAINE
42743,NEVER USED COCAINE
42744,NEVER USED COCAINE
42745,NEVER USED COCAINE
42746,No
42747,NEVER USED COCAINE
42748,NEVER USED COCAINE
42749,NEVER USED COCAINE
42750,NEVER USED COCAINE
42751,NEVER USED COCAINE
42752,NEVER USED COCAINE
42753,NEVER USED COCAINE
42754,NEVER USED COCAINE
42755,NEVER USED COCAINE
42756,NEVER USED COCAINE
42757,NEVER USED COCAINE
42758,NEVER USED COCAINE
42759,NEVER USED COCAINE
42760,NEVER USED COCAINE
42761,NEVER USED COCAINE
42762,NEVER USED COCAINE
42763,NEVER USED COCAINE
42764,NEVER USED COCAINE
42765,DID NOT USE COCAINE IN THE PAST 12 MOS
42766,NEVER USED COCAINE
42767,NEVER USED COCAINE
42768,NEVER USED COCAINE
42769,NEVER USED COCAINE
42770,NEVER USED COCAINE
42771,NEVER USED COCAINE
42772,NEVER USED COCAINE
42773,DID NOT USE COCAINE IN THE PAST 12 MOS
42774,NEVER USED COCAINE
42775,NEVER USED COCAINE
42776,NEVER USED COCAINE
42777,NEVER USED COCAINE
42778,NEVER USED COCAINE
42779,DID NOT USE COCAINE IN THE PAST 12 MOS
42780,NEVER USED COCAINE
42781,NEVER USED COCAINE
42782,NEVER USED COCAINE
42783,NEVER USED COCAINE
42784,NEVER USED COCAINE
42785,NEVER USED COCAINE
42786,NEVER USED COCAINE
42787,NEVER USED COCAINE
42788,NEVER USED COCAINE
42789,NEVER USED COCAINE
42790,NEVER USED COCAINE
42791,NEVER USED COCAINE
42792,NEVER USED COCAINE
42793,NEVER USED COCAINE
42794,NEVER USED COCAINE
42795,NEVER USED COCAINE
42796,NEVER USED COCAINE
42797,No
42798,BLANK (NO ANSWER)
42799,NEVER USED COCAINE
42800,NEVER USED COCAINE
42801,DID NOT USE COCAINE IN THE PAST 12 MOS
42802,NEVER USED COCAINE
42803,NEVER USED COCAINE
42804,NEVER USED COCAINE
42805,NEVER USED COCAINE
42806,NEVER USED COCAINE
42807,DID NOT USE COCAINE IN THE PAST 12 MOS
42808,NEVER USED COCAINE
42809,NEVER USED COCAINE
42810,NEVER USED COCAINE
42811,NEVER USED COCAINE
42812,NEVER USED COCAINE
42813,NEVER USED COCAINE
42814,DID NOT USE COCAINE IN THE PAST 12 MOS
42815,NEVER USED COCAINE
42816,NEVER USED COCAINE
42817,DID NOT USE COCAINE IN THE PAST 12 MOS
42818,NEVER USED COCAINE
42819,NEVER USED COCAINE
42820,NEVER USED COCAINE
42821,NEVER USED COCAINE
42822,NEVER USED COCAINE
42823,NEVER USED COCAINE
42824,NEVER USED COCAINE
42825,NEVER USED COCAINE
42826,DID NOT USE COCAINE IN THE PAST 12 MOS
42827,NEVER USED COCAINE
42828,Yes
42829,NEVER USED COCAINE
42830,NEVER USED COCAINE
42831,NEVER USED COCAINE
42832,NEVER USED COCAINE
42833,NEVER USED COCAINE
42834,No
42835,NEVER USED COCAINE
42836,DID NOT USE COCAINE IN THE PAST 12 MOS
42837,NEVER USED COCAINE
42838,NEVER USED COCAINE
42839,NEVER USED COCAINE
42840,NEVER USED COCAINE
42841,NEVER USED COCAINE
42842,NEVER USED COCAINE
42843,NEVER USED COCAINE
42844,DID NOT USE COCAINE IN THE PAST 12 MOS
42845,DID NOT USE COCAINE IN THE PAST 12 MOS
42846,NEVER USED COCAINE
42847,NEVER USED COCAINE
42848,NEVER USED COCAINE
42849,NEVER USED COCAINE
42850,NEVER USED COCAINE
42851,NEVER USED COCAINE
42852,NEVER USED COCAINE
42853,NEVER USED COCAINE
42854,NEVER USED COCAINE
42855,NEVER USED COCAINE
42856,DID NOT USE COCAINE IN THE PAST 12 MOS
42857,NEVER USED COCAINE
42858,NEVER USED COCAINE
42859,NEVER USED COCAINE
42860,NEVER USED COCAINE
42861,NEVER USED COCAINE
42862,NEVER USED COCAINE
42863,NEVER USED COCAINE
42864,NEVER USED COCAINE
42865,NEVER USED COCAINE
42866,NEVER USED COCAINE
42867,NEVER USED COCAINE
42868,NEVER USED COCAINE
42869,No
42870,NEVER USED COCAINE
42871,NEVER USED COCAINE
42872,NEVER USED COCAINE
42873,NEVER USED COCAINE
42874,NEVER USED COCAINE
42875,NEVER USED COCAINE
42876,NEVER USED COCAINE
42877,NEVER USED COCAINE
42878,NEVER USED COCAINE
42879,DID NOT USE COCAINE IN THE PAST 12 MOS
42880,NEVER USED COCAINE
42881,NEVER USED COCAINE
42882,NEVER USED COCAINE
42883,NEVER USED COCAINE
42884,NEVER USED COCAINE
42885,NEVER USED COCAINE
42886,NEVER USED COCAINE
42887,No
42888,NEVER USED COCAINE
42889,NEVER USED COCAINE
42890,NEVER USED COCAINE
42891,NEVER USED COCAINE
42892,NEVER USED COCAINE
42893,NEVER USED COCAINE
42894,NEVER USED COCAINE
42895,NEVER USED COCAINE
42896,DID NOT USE COCAINE IN THE PAST 12 MOS
42897,NEVER USED COCAINE
42898,NEVER USED COCAINE
42899,NEVER USED COCAINE
42900,NEVER USED COCAINE
42901,NEVER USED COCAINE
42902,NEVER USED COCAINE
42903,NEVER USED COCAINE
42904,NEVER USED COCAINE
42905,NEVER USED COCAINE
42906,NEVER USED COCAINE
42907,Yes
42908,NEVER USED COCAINE
42909,NEVER USED COCAINE
42910,NEVER USED COCAINE
42911,NEVER USED COCAINE
42912,DID NOT USE COCAINE IN THE PAST 12 MOS
42913,NEVER USED COCAINE
42914,NEVER USED COCAINE
42915,NEVER USED COCAINE
42916,NEVER USED COCAINE
42917,NEVER USED COCAINE
42918,DID NOT USE COCAINE IN THE PAST 12 MOS
42919,NEVER USED COCAINE
42920,NEVER USED COCAINE
42921,NEVER USED COCAINE
42922,NEVER USED COCAINE
42923,NEVER USED COCAINE
42924,NEVER USED COCAINE
42925,NEVER USED COCAINE
42926,DID NOT USE COCAINE IN THE PAST 12 MOS
42927,NEVER USED COCAINE
42928,NEVER USED COCAINE
42929,NEVER USED COCAINE
42930,NEVER USED COCAINE
42931,NEVER USED COCAINE
42932,NEVER USED COCAINE
42933,NEVER USED COCAINE
42934,NEVER USED COCAINE
42935,NEVER USED COCAINE
42936,NEVER USED COCAINE
42937,NEVER USED COCAINE
42938,DID NOT USE COCAINE IN THE PAST 12 MOS
42939,NEVER USED COCAINE
42940,NEVER USED COCAINE
42941,NEVER USED COCAINE
42942,NEVER USED COCAINE
42943,NEVER USED COCAINE
42944,NEVER USED COCAINE
42945,NEVER USED COCAINE
42946,NEVER USED COCAINE
42947,NEVER USED COCAINE
42948,NEVER USED COCAINE
42949,NEVER USED COCAINE
42950,NEVER USED COCAINE
42951,NEVER USED COCAINE
42952,NEVER USED COCAINE
42953,NEVER USED COCAINE
42954,No
42955,NEVER USED COCAINE
42956,NEVER USED COCAINE
42957,NEVER USED COCAINE
42958,NEVER USED COCAINE
42959,NEVER USED COCAINE
42960,NEVER USED COCAINE
42961,NEVER USED COCAINE
42962,NEVER USED COCAINE
42963,NEVER USED COCAINE
42964,NEVER USED COCAINE
42965,NEVER USED COCAINE
42966,NEVER USED COCAINE
42967,NEVER USED COCAINE
42968,DID NOT USE COCAINE IN THE PAST 12 MOS
42969,NEVER USED COCAINE
42970,NEVER USED COCAINE
42971,NEVER USED COCAINE
42972,NEVER USED COCAINE
42973,No
42974,NEVER USED COCAINE
42975,NEVER USED COCAINE
42976,NEVER USED COCAINE
42977,NEVER USED COCAINE
42978,NEVER USED COCAINE
42979,NEVER USED COCAINE
42980,DID NOT USE COCAINE IN THE PAST 12 MOS
42981,NEVER USED COCAINE
42982,NEVER USED COCAINE
42983,NEVER USED COCAINE
42984,NEVER USED COCAINE
42985,No
42986,NEVER USED COCAINE
42987,NEVER USED COCAINE
42988,NEVER USED COCAINE
42989,NEVER USED COCAINE
42990,NEVER USED COCAINE
42991,NEVER USED COCAINE
42992,NEVER USED COCAINE
42993,DID NOT USE COCAINE IN THE PAST 12 MOS
42994,NEVER USED COCAINE
42995,NEVER USED COCAINE
42996,NEVER USED COCAINE
42997,NEVER USED COCAINE
42998,NEVER USED COCAINE
42999,NEVER USED COCAINE
43000,NEVER USED COCAINE
43001,NEVER USED COCAINE
43002,NEVER USED COCAINE
43003,NEVER USED COCAINE
43004,NEVER USED COCAINE
43005,NEVER USED COCAINE
43006,NEVER USED COCAINE
43007,NEVER USED COCAINE
43008,NEVER USED COCAINE
43009,NEVER USED COCAINE
43010,NEVER USED COCAINE
43011,NEVER USED COCAINE
43012,NEVER USED COCAINE
43013,DID NOT USE COCAINE IN THE PAST 12 MOS
43014,NEVER USED COCAINE
43015,NEVER USED COCAINE
43016,NEVER USED COCAINE
43017,DID NOT USE COCAINE IN THE PAST 12 MOS
43018,NEVER USED COCAINE
43019,NEVER USED COCAINE
43020,DID NOT USE COCAINE IN THE PAST 12 MOS
43021,NEVER USED COCAINE
43022,NEVER USED COCAINE
43023,NEVER USED COCAINE
43024,NEVER USED COCAINE
43025,NEVER USED COCAINE
43026,DID NOT USE COCAINE IN THE PAST 12 MOS
43027,NEVER USED COCAINE
43028,NEVER USED COCAINE
43029,NEVER USED COCAINE
43030,NEVER USED COCAINE
43031,NEVER USED COCAINE
43032,NEVER USED COCAINE
43033,NEVER USED COCAINE
43034,NEVER USED COCAINE
43035,NEVER USED COCAINE
43036,NEVER USED COCAINE
43037,NEVER USED COCAINE
43038,NEVER USED COCAINE
43039,NEVER USED COCAINE
43040,DID NOT USE COCAINE IN THE PAST 12 MOS
43041,NEVER USED COCAINE
43042,NEVER USED COCAINE
43043,NEVER USED COCAINE
43044,NEVER USED COCAINE
43045,NEVER USED COCAINE
43046,NEVER USED COCAINE
43047,NEVER USED COCAINE
43048,NEVER USED COCAINE
43049,NEVER USED COCAINE
43050,DID NOT USE COCAINE IN THE PAST 12 MOS
43051,NEVER USED COCAINE
43052,NEVER USED COCAINE
43053,NEVER USED COCAINE
43054,NEVER USED COCAINE
43055,NEVER USED COCAINE
43056,NEVER USED COCAINE
43057,NEVER USED COCAINE
43058,NEVER USED COCAINE
43059,NEVER USED COCAINE
43060,NEVER USED COCAINE
43061,NEVER USED COCAINE
43062,NEVER USED COCAINE
43063,NEVER USED COCAINE
43064,NEVER USED COCAINE
43065,NEVER USED COCAINE
43066,NEVER USED COCAINE
43067,NEVER USED COCAINE
43068,NEVER USED COCAINE
43069,NEVER USED COCAINE
43070,NEVER USED COCAINE
43071,NEVER USED COCAINE
43072,NEVER USED COCAINE
43073,NEVER USED COCAINE
43074,NEVER USED COCAINE
43075,DID NOT USE COCAINE IN THE PAST 12 MOS
43076,NEVER USED COCAINE
43077,NEVER USED COCAINE
43078,NEVER USED COCAINE
43079,NEVER USED COCAINE
43080,NEVER USED COCAINE
43081,NEVER USED COCAINE
43082,NEVER USED COCAINE
43083,NEVER USED COCAINE
43084,NEVER USED COCAINE
43085,No
43086,NEVER USED COCAINE
43087,NEVER USED COCAINE
43088,NEVER USED COCAINE
43089,NEVER USED COCAINE
43090,No
43091,NEVER USED COCAINE
43092,NEVER USED COCAINE
43093,NEVER USED COCAINE
43094,No
43095,NEVER USED COCAINE
43096,DID NOT USE COCAINE IN THE PAST 12 MOS
43097,NEVER USED COCAINE
43098,NEVER USED COCAINE
43099,NEVER USED COCAINE
43100,NEVER USED COCAINE
43101,NEVER USED COCAINE
43102,NEVER USED COCAINE
43103,NEVER USED COCAINE
43104,DID NOT USE COCAINE IN THE PAST 12 MOS
43105,NEVER USED COCAINE
43106,DID NOT USE COCAINE IN THE PAST 12 MOS
43107,NEVER USED COCAINE
43108,DID NOT USE COCAINE IN THE PAST 12 MOS
43109,NEVER USED COCAINE
43110,NEVER USED COCAINE
43111,NEVER USED COCAINE
43112,NEVER USED COCAINE
43113,NEVER USED COCAINE
43114,NEVER USED COCAINE
43115,DID NOT USE COCAINE IN THE PAST 12 MOS
43116,NEVER USED COCAINE
43117,NEVER USED COCAINE
43118,NEVER USED COCAINE
43119,NEVER USED COCAINE
43120,NEVER USED COCAINE
43121,NEVER USED COCAINE
43122,NEVER USED COCAINE
43123,NEVER USED COCAINE
43124,NEVER USED COCAINE
43125,NEVER USED COCAINE
43126,NEVER USED COCAINE
43127,NEVER USED COCAINE
43128,NEVER USED COCAINE
43129,NEVER USED COCAINE
43130,NEVER USED COCAINE
43131,NEVER USED COCAINE
43132,NEVER USED COCAINE
43133,NEVER USED COCAINE
43134,DID NOT USE COCAINE IN THE PAST 12 MOS
43135,NEVER USED COCAINE
43136,NEVER USED COCAINE
43137,NEVER USED COCAINE
43138,NEVER USED COCAINE
43139,NEVER USED COCAINE
43140,NEVER USED COCAINE
43141,NEVER USED COCAINE
43142,NEVER USED COCAINE
43143,NEVER USED COCAINE
43144,NEVER USED COCAINE
43145,NEVER USED COCAINE
43146,NEVER USED COCAINE
43147,NEVER USED COCAINE
43148,NEVER USED COCAINE
43149,NEVER USED COCAINE
43150,NEVER USED COCAINE
43151,NEVER USED COCAINE
43152,NEVER USED COCAINE
43153,No
43154,NEVER USED COCAINE
43155,NEVER USED COCAINE
43156,NEVER USED COCAINE
43157,NEVER USED COCAINE
43158,NEVER USED COCAINE
43159,NEVER USED COCAINE
43160,NEVER USED COCAINE
43161,NEVER USED COCAINE
43162,NEVER USED COCAINE
43163,NEVER USED COCAINE
43164,NEVER USED COCAINE
43165,NEVER USED COCAINE
43166,NEVER USED COCAINE
43167,NEVER USED COCAINE
43168,NEVER USED COCAINE
43169,NEVER USED COCAINE
43170,DID NOT USE COCAINE IN THE PAST 12 MOS
43171,DID NOT USE COCAINE IN THE PAST 12 MOS
43172,NEVER USED COCAINE
43173,NEVER USED COCAINE
43174,NEVER USED COCAINE
43175,NEVER USED COCAINE
43176,NEVER USED COCAINE
43177,NEVER USED COCAINE
43178,NEVER USED COCAINE
43179,NEVER USED COCAINE
43180,NEVER USED COCAINE
43181,NEVER USED COCAINE
43182,NEVER USED COCAINE
43183,NEVER USED COCAINE
43184,NEVER USED COCAINE
43185,NEVER USED COCAINE
43186,NEVER USED COCAINE
43187,NEVER USED COCAINE
43188,NEVER USED COCAINE
43189,NEVER USED COCAINE
43190,DID NOT USE COCAINE IN THE PAST 12 MOS
43191,NEVER USED COCAINE
43192,DID NOT USE COCAINE IN THE PAST 12 MOS
43193,NEVER USED COCAINE
43194,NEVER USED COCAINE
43195,NEVER USED COCAINE
43196,NEVER USED COCAINE
43197,NEVER USED COCAINE
43198,NEVER USED COCAINE
43199,NEVER USED COCAINE
43200,DID NOT USE COCAINE IN THE PAST 12 MOS
43201,NEVER USED COCAINE
43202,NEVER USED COCAINE
43203,No
43204,NEVER USED COCAINE
43205,NEVER USED COCAINE
43206,NEVER USED COCAINE
43207,NEVER USED COCAINE
43208,NEVER USED COCAINE
43209,NEVER USED COCAINE
43210,NEVER USED COCAINE
43211,NEVER USED COCAINE
43212,NEVER USED COCAINE
43213,NEVER USED COCAINE
43214,NEVER USED COCAINE
43215,NEVER USED COCAINE
43216,NEVER USED COCAINE
43217,NEVER USED COCAINE
43218,No
43219,NEVER USED COCAINE
43220,NEVER USED COCAINE
43221,NEVER USED COCAINE
43222,DID NOT USE COCAINE IN THE PAST 12 MOS
43223,DID NOT USE COCAINE IN THE PAST 12 MOS
43224,BLANK (NO ANSWER)
43225,NEVER USED COCAINE
43226,NEVER USED COCAINE
43227,NEVER USED COCAINE
43228,NEVER USED COCAINE
43229,NEVER USED COCAINE
43230,NEVER USED COCAINE
43231,DID NOT USE COCAINE IN THE PAST 12 MOS
43232,DID NOT USE COCAINE IN THE PAST 12 MOS
43233,NEVER USED COCAINE
43234,DID NOT USE COCAINE IN THE PAST 12 MOS
43235,NEVER USED COCAINE
43236,NEVER USED COCAINE
43237,NEVER USED COCAINE
43238,DID NOT USE COCAINE IN THE PAST 12 MOS
43239,NEVER USED COCAINE
43240,NEVER USED COCAINE
